NP-ID,molecular_name,molecular_formula,MW,XLogP,SMILES,InChIKey,Murcko_scaffold,Morgan_onbits_r2_n2048,id,p_antagonist,is_top_hit,UMAP1,UMAP2,density,inside_training_space
CNP0151809,,C29H52O3,448.7224749885012,8.741100000000005,C=C1CCC(OC(=O)CCCCCCCCCCCCCCC)C(C)(C)C1CCC(C)=O,ZALLMFCMPZGPFY-UHFFFAOYSA-N,C=C1CCCCC1,"[35, 80, 249, 285, 294, 483, 549, 574, 591, 650, 682, 695, 768, 794, 807, 823, 832, 925, 926, 1017, 1019, 1057, 1060, 1126, 1143, 1267, 1274, 1325, 1366, 1380, 1386, 1399, 1444, 1476, 1546, 1550, 1564, 1573, 1738, 1797, 1868, 1911, 1917]",108696,0.9999999858741376,True,7.8513017,2.7373552,0.0059008357503348005,True
CNP0180328,,C27H34O14,582.5515238293242,1.1513000000000022,COC1(C(=O)OCc2ccccc2)CC(OC(C)=O)C(OC(C)=O)C(C(OC(C)=O)C(COC(C)=O)OC(C)=O)O1,CKDMGSUGCQMWHV-UHFFFAOYSA-N,O=C(OCc1ccccc1)C1CCCCO1,"[1, 69, 80, 118, 131, 147, 188, 269, 389, 422, 498, 520, 521, 564, 650, 656, 679, 695, 745, 798, 807, 833, 841, 846, 859, 926, 960, 1017, 1019, 1035, 1057, 1060, 1066, 1070, 1088, 1126, 1158, 1176, 1199, 1217, 1257, 1352, 1364, 1380, 1394, 1473, 1492, 1750, 1754, 1841, 1867, 1873, 1914, 1917, 1950, 2022, 2042, 2044]",134571,0.9999999857270434,True,8.470916,3.0333567,0.005611617749887679,True
CNP0228468,,C52H92O2,749.2876258400871,16.39759999999996,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(OC(=O)CCCCCCCCCCCCCCCCCCCCC)C(C)(C)C5CCC43C)C12,LECIBJCWVOYLBA-UHFFFAOYSA-N,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,"[22, 80, 89, 175, 209, 249, 267, 294, 310, 470, 478, 519, 527, 549, 555, 562, 575, 591, 650, 682, 695, 712, 794, 807, 889, 903, 904, 926, 1009, 1017, 1019, 1022, 1057, 1060, 1103, 1126, 1143, 1162, 1267, 1274, 1325, 1366, 1375, 1386, 1391, 1399, 1436, 1444, 1477, 1546, 1564, 1573, 1582, 1753, 1815, 1911, 1917, 1951, 1997]",178493,0.99999998565467,True,6.9704256,3.0388682,0.005990053962025597,True
CNP0257068,,C30H27NO8,529.5384198845273,5.322800000000006,COc1cc2oc(=O)ccc2cc1C(C=C(C)C)c1c(OC)cc2[nH]c3c(OC)c(O)ccc3c(=O)c2c1O,BUGYRWXAPBSPAH-UHFFFAOYSA-N,O=c1ccc2cc(Cc3ccc4[nH]c5ccccc5c(=O)c4c3)ccc2o1,"[1, 6, 119, 202, 203, 208, 223, 237, 239, 249, 261, 314, 333, 501, 505, 525, 569, 590, 650, 656, 667, 694, 695, 734, 745, 794, 807, 841, 852, 875, 917, 983, 1017, 1057, 1114, 1257, 1260, 1357, 1380, 1432, 1475, 1503, 1530, 1534, 1536, 1599, 1602, 1604, 1607, 1626, 1638, 1697, 1726, 1733, 1745, 1750, 1808, 1827, 1852, 1855, 1873, 1924, 1970, 1984]",204555,0.9999999855726788,True,20.15213,9.270478,0.004065124728558914,True
CNP0295841,,C55H68N4O4,849.1548781219151,9.5913,COc1cc(C=CC(=O)CC(=O)CCCC2(CC3C4CCNCC4CC4C=CCNC43)CCCC2)c(Cc2cnc(N)cc2CCc2cccc(CCc3ccccc3)c2)cc1O,DRULEUNKNZECJW-UHFFFAOYSA-N,O=C(C=Cc1ccccc1Cc1cnccc1CCc1cccc(CCc2ccccc2)c1)CC(=O)CCCC1(CC2C3CCNCC3CC3C=CCNC32)CCCC1,"[40, 54, 59, 62, 80, 104, 129, 166, 195, 209, 229, 249, 259, 284, 285, 291, 305, 345, 377, 378, 389, 398, 421, 451, 470, 499, 514, 524, 530, 579, 585, 614, 622, 649, 650, 694, 695, 795, 807, 841, 848, 875, 926, 961, 1012, 1014, 1019, 1020, 1028, 1039, 1045, 1057, 1060, 1066, 1083, 1088, 1099, 1114, 1128, 1145, 1152, 1162, 1171, 1179, 1199, 1231, 1243, 1264, 1280, 1292, 1308, 1325, 1349, 1366, 1371, 1380, 1430, 1432, 1452, 1457, 1458, 1503, 1507, 1535, 1536, 1562, 1564, 1602, 1607, 1615, 1625, 1636, 1638, 1750, 1754, 1768, 1772, 1793, 1853, 1873, 1911, 1917, 1930, 1970, 1992, 2024, 2039]",239984,0.999999985493008,True,7.185601,-2.2665875,0.002393869558152093,True
CNP0425499,,C26H39NO8,493.5907653432849,0.959800000000002,CCN1CC2CCC(OC)C34C2C(OC(C)=O)C2(OCOC25CC(OC)C2CC3(O)C5C2OC)C14,OMAQTDSYZYAYSD-UHFFFAOYSA-N,C1CC2CNC3C4(C1)C2CC31OCOC12CCC1CC4C2C1,"[34, 52, 80, 145, 153, 228, 249, 274, 294, 433, 448, 521, 545, 547, 571, 585, 587, 622, 650, 656, 679, 682, 695, 705, 708, 733, 739, 798, 807, 841, 897, 903, 916, 926, 935, 937, 1009, 1017, 1019, 1029, 1035, 1057, 1060, 1126, 1141, 1154, 1325, 1335, 1349, 1391, 1392, 1630, 1702, 1734, 1788, 1790, 1917, 1936, 1940, 1950, 1991, 2022, 2047]",356473,0.9999999853886494,True,6.9175544,4.579431,0.005975041707673235,True
CNP0202014,,C16H21NO3,275.3434481686937,3.5625000000000027,CCCCCCCC1(O)C(=O)c2ccccc2N=C1O,FVEWTXHYDMOBCF-UHFFFAOYSA-N,O=C1CC=Nc2ccccc21,"[40, 80, 294, 314, 352, 378, 399, 440, 591, 650, 794, 795, 807, 856, 880, 914, 927, 944, 984, 1057, 1060, 1088, 1143, 1154, 1199, 1259, 1296, 1380, 1444, 1602, 1663, 1748, 1750, 1815, 1873, 1911, 2001]",154345,0.999999985267507,True,8.3965435,7.369916,0.005011135974904552,True
CNP0114887,,C31H50O6,518.7262800571337,6.022500000000008,CC1(C)C2CC3(C(C=O)CCC13)C(O)C(CCCCCCCC(=O)CCCCCCCCO)=C2C(=O)O,YRZQZVZENVXMNY-UHFFFAOYSA-N,C1=CC2CC3CCCC3(C1)C2,"[80, 161, 203, 222, 229, 310, 389, 456, 473, 478, 541, 549, 650, 679, 694, 719, 807, 926, 928, 930, 1004, 1019, 1057, 1060, 1072, 1102, 1130, 1136, 1143, 1184, 1223, 1236, 1243, 1257, 1267, 1274, 1325, 1362, 1380, 1432, 1433, 1467, 1551, 1564, 1723, 1752, 1911, 1917, 1950, 1994, 2020, 2021]",75293,0.9999999851929244,True,7.307714,8.877876,0.006483777213754734,True
CNP0172540,,C25H24O5,404.4560001493658,5.694800000000004,CC(C)=CCOc1ccc(-c2coc3cc4c(c(O)c3c2=O)C=CC(C)(C)O4)cc1,OHVOXMFXCZKNPR-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2cc3c(cc12)C=CCO3,"[1, 6, 53, 80, 99, 102, 120, 202, 212, 222, 304, 314, 322, 352, 384, 398, 465, 479, 525, 547, 552, 602, 650, 656, 690, 694, 695, 718, 787, 807, 875, 896, 1017, 1057, 1060, 1146, 1160, 1187, 1233, 1257, 1274, 1282, 1380, 1452, 1582, 1602, 1750, 1808, 1869, 1873, 1885, 1900, 1905, 1955, 1984, 1997, 2040]",127481,0.9999999851179696,True,5.888277,6.973074,0.006008691565382023,True
CNP0166938,,C30H44O4,468.6690897822522,7.110400000000008,C=C(C)C1C=CC2=C3CCC(C)(C(C)CC4CC(C)C(=O)O4)C3(C)CCC2C1(C)CCC(=O)O,DETZLZBJHDSRCR-UHFFFAOYSA-N,O=C1CCC(CCC2CCC3=C4C=CCCC4CCC32)O1,"[1, 5, 54, 80, 89, 167, 180, 283, 314, 378, 389, 418, 426, 499, 547, 650, 656, 699, 750, 788, 795, 807, 811, 906, 926, 941, 978, 1017, 1019, 1022, 1057, 1060, 1076, 1083, 1087, 1116, 1129, 1162, 1274, 1287, 1292, 1309, 1325, 1330, 1366, 1380, 1391, 1435, 1450, 1481, 1557, 1564, 1716, 1717, 1718, 1733, 1737, 1738, 1742, 1757, 1770, 1792, 1846, 1873, 1899, 1917, 1950]",122409,0.9999999847013376,True,8.064833,3.1420326,0.005905895635485063,True
CNP0350654,,C21H22O6,370.3965799821317,3.9845000000000015,CC(=CCOc1c2occc2cc2ccc(=O)oc12)CCC(=O)C(C)(C)O,FAMCBSUJERJRIO-UHFFFAOYSA-N,O=c1ccc2cc3ccoc3cc2o1,"[80, 114, 133, 166, 183, 203, 239, 314, 333, 392, 650, 656, 694, 695, 736, 749, 762, 787, 807, 875, 909, 1012, 1017, 1057, 1091, 1233, 1263, 1310, 1344, 1380, 1450, 1452, 1503, 1525, 1540, 1542, 1564, 1604, 1607, 1638, 1656, 1707, 1750, 1827, 1854, 1855, 1873, 1908, 1917, 1955, 1964]",289714,0.9999999840666958,True,4.949566,6.223591,0.005286914672723642,True
CNP0117215,,C43H62N2O12,798.9602358439873,2.6991000000000023,CC=CC=CC1OC(O)(C(CC)C(=O)NCC=CC=C(C)C(OC)C(C)C2OC(C=CC=CC=C(C)C(=O)C3=C(O)CCNC3=O)C(O)C2O)C(O)C(O)C1(C)C,QQLKFMBWRSRITP-UHFFFAOYSA-N,O=C(CC1CCCCO1)NCC=CC=CCCC1CCC(C=CC=CC=CC(=O)C2=CCCNC2=O)O1,"[1, 67, 80, 107, 197, 215, 225, 237, 258, 283, 294, 305, 314, 324, 353, 369, 462, 549, 573, 650, 656, 657, 658, 662, 666, 668, 694, 695, 740, 752, 770, 807, 824, 840, 841, 844, 920, 926, 938, 940, 968, 980, 1009, 1013, 1017, 1019, 1042, 1053, 1057, 1060, 1070, 1077, 1114, 1152, 1154, 1193, 1235, 1249, 1257, 1274, 1351, 1352, 1361, 1370, 1380, 1416, 1459, 1461, 1487, 1513, 1533, 1544, 1602, 1603, 1657, 1696, 1738, 1763, 1777, 1795, 1800, 1801, 1805, 1811, 1839, 1866, 1890, 1917, 1921, 2000, 2025, 2029, 2044]",77413,0.9999999840387016,True,14.544008,9.158031,0.0007120703563693005,False
CNP0228505,,C22H26O5,370.4396739666535,4.7161200000000045,CC(=O)OCC(=CCOc1cc(=O)oc2cccc(C)c12)CCC=C(C)C,DCKUODDYBYSEKX-UHFFFAOYSA-N,O=c1ccc2ccccc2o1,"[14, 80, 147, 229, 281, 313, 314, 357, 401, 479, 493, 650, 656, 694, 695, 705, 735, 807, 846, 852, 875, 922, 1012, 1017, 1035, 1039, 1057, 1088, 1114, 1128, 1168, 1257, 1283, 1380, 1391, 1452, 1525, 1564, 1574, 1582, 1604, 1722, 1750, 1808, 1827, 1834, 1873, 1917, 1955, 1970, 1984, 1999, 2004]",178527,0.9999999838152585,True,2.710029,6.3395033,0.00385067649496215,True
CNP0223592,,C25H24O6,420.4554050769352,5.269700000000005,CC(C)=CCc1c(O)ccc(O)c1-c1coc2cc3c(c(O)c2c1=O)C=CC(C)(C)O3,YCRACNDSQDCXLH-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2cc3c(cc12)C=CCO3,"[1, 6, 53, 80, 118, 120, 202, 212, 304, 314, 352, 356, 384, 398, 465, 479, 525, 531, 547, 552, 602, 623, 650, 656, 694, 707, 787, 807, 875, 1017, 1057, 1060, 1146, 1232, 1233, 1257, 1274, 1282, 1380, 1471, 1475, 1582, 1602, 1607, 1731, 1747, 1750, 1808, 1869, 1873, 1885, 1905, 1984, 1997, 2034, 2040]",174023,0.9999999835936828,True,4.186106,6.866666,0.005184055949257263,True
CNP0431433,,C25H30O6,426.50304959989,5.038800000000005,CC(=CCCC1=CC(=O)C(c2ccoc2)C1O)CCCC(C)C=C1OC(=O)C(C)=C1O,MEWUANPUSYZACZ-UHFFFAOYSA-N,O=C1C=CC(=CCCCCC=CCCC2=CC(=O)C(c3ccoc3)C2)O1,"[1, 15, 54, 80, 82, 84, 102, 164, 183, 248, 261, 283, 314, 384, 396, 401, 479, 499, 627, 650, 656, 658, 694, 720, 739, 787, 807, 909, 1002, 1006, 1012, 1017, 1019, 1057, 1088, 1093, 1127, 1176, 1243, 1257, 1267, 1279, 1325, 1380, 1389, 1453, 1525, 1538, 1540, 1559, 1564, 1602, 1615, 1722, 1750, 1810, 1840, 1873, 1895, 1911, 1952, 1959, 1987]",360966,0.9999999827231012,True,4.466574,6.3357286,0.005078574854142285,True
CNP0182429,,C51H71NO15,938.1091013783956,4.432700000000008,CC=CC=CC1OC(O)(C(COC2CC(OC)C(O)C(C)O2)C(=O)NCC=CC=C(C)C(OC)C(C)C2CC(O)C(C=CC=CC=CC(=O)O)O2)C(OC(=O)Cc2ccccc2)C(O)C1(C)C,DVKFMCYYYHARAG-UHFFFAOYSA-N,O=C(Cc1ccccc1)OC1CCCOC1C(COC1CCCCO1)C(=O)NCC=CC=CCCC1CCCO1,"[1, 80, 106, 107, 114, 118, 130, 197, 215, 225, 237, 245, 283, 324, 325, 369, 389, 549, 550, 573, 595, 605, 625, 641, 650, 656, 658, 687, 694, 695, 722, 723, 740, 752, 770, 784, 798, 807, 812, 823, 840, 841, 844, 849, 856, 913, 920, 926, 937, 938, 940, 967, 976, 989, 1002, 1007, 1009, 1017, 1019, 1020, 1027, 1042, 1053, 1057, 1060, 1066, 1070, 1077, 1088, 1099, 1126, 1152, 1154, 1193, 1199, 1209, 1235, 1249, 1257, 1274, 1292, 1309, 1351, 1380, 1386, 1392, 1416, 1461, 1487, 1509, 1603, 1696, 1750, 1754, 1763, 1769, 1784, 1800, 1801, 1839, 1873, 1890, 1917, 1918, 1921, 1991, 2000]",136494,0.9999999824341091,True,9.039656,0.13137083,0.004199701830724354,True
CNP0162061,,C45H76O4,681.0842323564974,12.248899999999985,CCCCCCCCCCCCCC(=O)CC(=O)OC1CCC2(C)C(CCC3(C)C2CCC2C4C(C(C)=O)CCC4(C)CCC23C)C1(C)C,VLLIRBTWMGPOAA-UHFFFAOYSA-N,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,"[22, 80, 126, 175, 209, 229, 249, 267, 294, 310, 421, 425, 470, 478, 519, 527, 536, 549, 555, 562, 575, 591, 650, 695, 712, 794, 807, 889, 903, 904, 926, 1009, 1017, 1019, 1057, 1060, 1126, 1143, 1152, 1162, 1181, 1267, 1274, 1325, 1375, 1386, 1391, 1432, 1436, 1444, 1477, 1546, 1564, 1573, 1582, 1753, 1815, 1911, 1917, 1951, 1997]",118016,0.9999999822806036,True,8.129841,2.3317633,0.005655352166167614,True
CNP0321770,,C50H88O2,721.234391031208,15.617399999999964,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(OC(=O)CCCCCCCCCCCCCCCCCCC)C(C)(C)C5CCC43C)C12,NFYGPMLJBIZLQV-UHFFFAOYSA-N,C1CCC2C(C1)CCC1C2CCC2C3CCCC3CCC21,"[22, 80, 89, 175, 209, 249, 267, 294, 310, 470, 478, 519, 527, 549, 555, 562, 575, 591, 650, 682, 695, 712, 794, 807, 889, 903, 904, 926, 1009, 1017, 1019, 1022, 1057, 1060, 1103, 1126, 1143, 1162, 1267, 1274, 1325, 1366, 1375, 1386, 1391, 1399, 1436, 1444, 1477, 1546, 1564, 1573, 1582, 1753, 1815, 1911, 1917, 1951, 1997]",263703,0.9999999821204656,True,6.9704256,3.0388682,0.005990053962025597,True
CNP0443383,,C76H94N8O7,1231.611819164786,7.887800000000011,N/C1=N/C2CC3=C4C=CCC(O)C4NC4CC5(CC6C7CCNCC7CC7C=CCNC76)CC(CCC5C45CCC(C2)C35)CC(=O)CC(=O)/C=C(\CO)c2cc(OCO)c(O)cc2CC2=CNC(N)C=C2C(Cc2cccc(CCc3ccccc3)c2)CC#CN1,DSESHCUHGSFLRK-UNORWZMESA-N,O=C1C=Cc2ccccc2CC2=CNCC=C2C(Cc2cccc(CCc3ccccc3)c2)CC#CNC=NC2CC3=C4C=CCCC4NC4CC5(CC6C7CCNCC7CC7C=CCNC76)CC(CCC5C45CCC(C2)C35)CC(=O)C1,"[35, 40, 44, 54, 78, 80, 84, 104, 106, 129, 130, 180, 183, 184, 209, 222, 225, 231, 242, 260, 264, 287, 296, 305, 310, 312, 314, 345, 352, 378, 389, 398, 403, 439, 458, 463, 470, 471, 478, 499, 509, 514, 530, 547, 554, 565, 576, 585, 598, 612, 619, 622, 625, 646, 649, 650, 679, 688, 695, 706, 735, 755, 807, 837, 848, 849, 875, 878, 900, 916, 918, 926, 953, 962, 989, 991, 998, 1014, 1019, 1025, 1039, 1045, 1060, 1066, 1068, 1083, 1088, 1099, 1114, 1128, 1155, 1162, 1171, 1172, 1179, 1181, 1183, 1199, 1203, 1205, 1236, 1239, 1243, 1257, 1264, 1280, 1292, 1308, 1325, 1330, 1356, 1380, 1427, 1429, 1446, 1452, 1457, 1483, 1507, 1544, 1562, 1564, 1584, 1595, 1599, 1602, 1607, 1611, 1655, 1685, 1699, 1702, 1750, 1754, 1756, 1772, 1793, 1812, 1832, 1853, 1873, 1889, 1893, 1901, 1930, 1970, 1973, 1978, 1980, 1992, 2000, 2013, 2020, 2039]",371724,0.999999982070328,True,21.400377,9.43137,0.00394537807047507,True
CNP0217367,,C30H32O6,488.5726105914815,6.778400000000004,CC(C)=CCc1cc(-c2oc3cc4c(c(O)c3c(=O)c2CC=C(C)C)C=CC(C)(C)O4)c(O)cc1O,PYMAAPDFWAJMPR-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cc3c(cc12)C=CCO3,"[1, 6, 32, 53, 80, 118, 120, 202, 212, 314, 352, 398, 441, 479, 501, 525, 547, 552, 622, 623, 650, 656, 694, 699, 707, 787, 807, 875, 897, 1017, 1057, 1060, 1146, 1186, 1220, 1257, 1274, 1282, 1349, 1380, 1582, 1598, 1602, 1604, 1607, 1750, 1808, 1869, 1873, 1885, 1905, 1984, 1997, 2028, 2034, 2038]",168369,0.9999999820208216,True,3.717163,6.875031,0.004908979740772122,True
CNP0297066,,C22H30O3,342.4726271268178,5.079100000000005,CC(=CCC1=CC(=O)C(C)=CC1=O)CCCC(C)=CC(=O)CC(C)C,VSBOBRKRXJJIHU-UHFFFAOYSA-N,O=C1C=CC(=O)C=C1,"[1, 6, 46, 80, 84, 115, 129, 183, 283, 285, 314, 524, 549, 599, 623, 650, 658, 670, 683, 694, 707, 747, 807, 909, 1012, 1017, 1057, 1080, 1174, 1205, 1290, 1325, 1380, 1564, 1618, 1722, 1768, 1847, 1872, 1873, 1911, 1917]",241104,0.9999999818285016,True,7.9787226,5.291514,0.005949100906988329,True
CNP0135016,,C58H83NO18,1082.277756484529,5.808100000000009,CC=CC=CC1OC(O)(C(COC2CC(OC)C(OC3CC(OC)C(O)C(C)O3)C(C)O2)C(O)=NCC=CC=C(C)C(OC)C(C)C2CC(O)C(C=CC=CC=CC(=O)O)O2)C(O)C(OC(=O)Cc2ccccc2)C1(C)C,FKLIFBBUPUAJOL-UHFFFAOYSA-N,O=C(Cc1ccccc1)OC1CCOC(C(C=NCC=CC=CCCC2CCCO2)COC2CCC(OC3CCCCO3)CO2)C1,"[1, 13, 80, 82, 107, 115, 118, 130, 155, 215, 225, 237, 245, 283, 324, 325, 369, 389, 549, 550, 595, 605, 625, 635, 641, 650, 656, 657, 687, 694, 695, 722, 723, 725, 731, 740, 752, 770, 775, 784, 798, 807, 812, 823, 840, 841, 844, 849, 856, 896, 913, 920, 926, 937, 938, 976, 989, 1007, 1009, 1017, 1019, 1020, 1027, 1042, 1043, 1057, 1060, 1066, 1070, 1088, 1099, 1126, 1154, 1174, 1193, 1199, 1209, 1235, 1249, 1257, 1274, 1292, 1309, 1324, 1351, 1380, 1381, 1386, 1392, 1416, 1461, 1487, 1509, 1594, 1603, 1708, 1750, 1754, 1763, 1769, 1784, 1800, 1801, 1839, 1873, 1890, 1917, 1918, 1921, 1950, 1988, 1991, 2000]",93474,0.9999999811775316,True,8.68543,0.46630618,0.004747409844250638,True
CNP0447161,,C25H34N2O5,442.54881410169577,3.493400000000003,CCCCCCCC(=O)CC(=O)C=Cc1cc(OCO)c(O)cc1CC1=CNC(N)C=C1,GWCVCTCRDLWFCX-UHFFFAOYSA-N,C1=CC(Cc2ccccc2)=CNC1,"[40, 49, 78, 80, 129, 166, 222, 229, 259, 291, 294, 421, 463, 491, 524, 547, 591, 646, 650, 694, 695, 794, 804, 807, 875, 900, 953, 961, 1012, 1019, 1020, 1057, 1083, 1114, 1143, 1152, 1171, 1231, 1267, 1274, 1349, 1371, 1380, 1430, 1432, 1444, 1452, 1480, 1564, 1584, 1599, 1602, 1607, 1615, 1768, 1804, 1832, 1873, 1901, 1911, 1917, 1970, 1978]",375479,0.9999999810164174,True,8.858861,9.418505,0.004987024032525207,True
CNP0142123,,C20H36O4,340.498204783766,4.568600000000004,CCCCOC(C)(C)C(O)CCC(C)=CCCC(C)=CC(=O)OC,KLCRMOLQCQAIIJ-UHFFFAOYSA-N,,"[1, 13, 80, 114, 183, 227, 294, 392, 401, 406, 448, 541, 591, 599, 648, 650, 672, 690, 694, 695, 718, 739, 767, 794, 805, 807, 826, 841, 909, 1012, 1015, 1017, 1057, 1073, 1152, 1304, 1319, 1525, 1564, 1618, 1874, 1911, 1917, 1925]",99904,0.9999999808395345,True,8.232497,7.428164,0.005210137167373049,True
CNP0181188,,C16H22O5,294.3434955706223,1.8989,CC(=O)CCCC=CC1CC(=O)CC1C(O)C=CC(=O)O,YIRHMWZFQOEWEV-UHFFFAOYSA-N,O=C1CCCC1,"[1, 80, 81, 107, 225, 227, 231, 277, 314, 367, 389, 401, 637, 650, 694, 768, 807, 926, 951, 976, 1009, 1017, 1019, 1020, 1041, 1043, 1057, 1209, 1255, 1380, 1405, 1429, 1448, 1506, 1545, 1550, 1564, 1725, 1832, 1874, 1911, 1917, 2032]",135357,0.9999999801486514,True,8.399109,4.3055515,0.005904904400188158,True
CNP0166464,,C22H30O7,406.4702468370954,2.014099999999999,CC(=O)OCC(C)C1=C(O)C(=O)C2=C(C1=O)C(O)C(O)C1C(C)(C)CCCC21C,LWRDWSSDMZOMRX-UHFFFAOYSA-N,O=C1C=CC(=O)C2=C1CCC1CCCCC21,"[1, 54, 80, 90, 118, 131, 147, 164, 251, 283, 314, 502, 650, 670, 687, 695, 733, 788, 807, 846, 926, 1017, 1019, 1028, 1031, 1035, 1057, 1060, 1096, 1162, 1202, 1232, 1244, 1247, 1257, 1274, 1380, 1387, 1389, 1476, 1487, 1555, 1582, 1602, 1675, 1827, 1879, 1884, 1917, 2028]",121983,0.9999999799518512,True,7.117675,4.5417414,0.006051869210141454,True
CNP0109140,,C25H24O6,420.4554050769352,5.400400000000004,CC(C)=CCOc1ccc(-c2coc3cc4c(c(O)c3c2=O)C=CC(C)(C)O4)cc1O,NOETZZITHRSTGU-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2cc3c(cc12)C=CCO3,"[1, 6, 40, 53, 80, 94, 99, 120, 202, 212, 304, 314, 352, 384, 398, 465, 479, 525, 547, 552, 602, 650, 656, 690, 694, 695, 787, 807, 875, 896, 964, 1017, 1057, 1060, 1140, 1146, 1160, 1168, 1187, 1233, 1257, 1274, 1282, 1347, 1380, 1452, 1582, 1602, 1607, 1750, 1808, 1869, 1873, 1885, 1905, 1955, 1970, 1984, 1997, 2040]",70108,0.999999979871194,True,8.745594,10.8656025,0.005063784642891547,True
CNP0427796,,C26H36O7,460.5608349472021,4.724700000000004,COC(C)(C)C(O)CCC(C)=CCCC1(C)C=Cc2c(O)cc(COC(C)=O)c(C=O)c2O1,CAUKGUYSIGEABV-UHFFFAOYSA-N,C1=Cc2ccccc2OC1,"[1, 80, 114, 147, 183, 227, 350, 392, 401, 450, 472, 501, 516, 523, 537, 541, 547, 650, 656, 694, 695, 739, 745, 767, 778, 787, 795, 807, 826, 841, 846, 875, 909, 1004, 1012, 1017, 1035, 1057, 1060, 1063, 1243, 1274, 1277, 1282, 1294, 1297, 1319, 1349, 1356, 1380, 1459, 1509, 1525, 1564, 1602, 1607, 1634, 1663, 1768, 1873, 1885, 1917, 1925, 2005, 2033]",358363,0.999999979846925,True,7.063959,8.6760435,0.006458989649680648,True
CNP0461898,,C34H44N2O5,560.7248447110455,5.723140000000006,CCCCCCCC(=O)CC(=O)C=Cc1cc(OCO)c(O)cc1CC1=CNC(N)C(Cc2cc(C)cc(C)c2)=C1,PISHIBDGYVLZJA-UHFFFAOYSA-N,C1=C(Cc2ccccc2)C=C(Cc2ccccc2)CN1,"[40, 49, 78, 80, 84, 126, 129, 166, 222, 229, 259, 291, 294, 385, 421, 524, 591, 646, 650, 694, 695, 794, 807, 835, 860, 875, 885, 888, 900, 961, 1012, 1019, 1020, 1026, 1057, 1114, 1143, 1152, 1171, 1176, 1231, 1265, 1267, 1349, 1371, 1380, 1424, 1430, 1432, 1444, 1452, 1480, 1564, 1584, 1599, 1602, 1607, 1615, 1722, 1754, 1768, 1823, 1832, 1873, 1901, 1911, 1917, 1953, 1970, 1978]",390127,0.9999999797416176,True,8.250638,9.656006,0.00610898700706611,True
CNP0163296,,C29H48O,412.6919021180592,7.944900000000009,CC(=CC(C)C1CCC2=C3CCC4CC(O)CCC4(C)C3CCC21C)C(C)C(C)C,IBLYVOWFIMIDBP-UHFFFAOYSA-N,C1CC2=C3CCC4CCCCC4C3CCC2C1,"[1, 5, 8, 18, 58, 283, 342, 468, 484, 528, 547, 573, 590, 641, 656, 694, 699, 770, 775, 792, 807, 916, 926, 1017, 1019, 1042, 1050, 1057, 1060, 1142, 1152, 1162, 1223, 1240, 1257, 1274, 1292, 1325, 1348, 1380, 1477, 1524, 1738, 1770, 1773, 1832, 1875, 1884, 1950, 1951]",119129,0.9999999794797144,True,4.7439127,5.5874033,0.004878440353149611,True
CNP0335175,,C20H20O4,324.37115272255335,4.059800000000003,CC1(C)C=Cc2c(cc(CCc3ccccc3)c(C(=O)O)c2O)O1,HLYPCHXOZWEYTK-UHFFFAOYSA-N,C1=Cc2ccc(CCc3ccccc3)cc2OC1,"[1, 6, 53, 80, 120, 202, 212, 389, 398, 456, 463, 499, 547, 586, 650, 656, 716, 787, 807, 875, 955, 1045, 1057, 1060, 1066, 1088, 1146, 1199, 1243, 1274, 1282, 1349, 1380, 1602, 1639, 1750, 1754, 1873, 1885, 1905, 1917, 2024, 2045]",275939,0.9999999794739052,True,5.190046,5.0057716,0.004980661340791624,True
CNP0153493,,C28H30O7,478.5346622178233,6.000500000000005,CC(C)=CCC1(CC=C(C)C)C(=O)C(O)=C(O)c2oc3cc4c(c(O)c3c(=O)c21)C=CC(C)(C)O4,PBHSSDRLJOYTHW-UHFFFAOYSA-N,O=C1C=Cc2oc3cc4c(cc3c(=O)c2C1)C=CCO4,"[1, 6, 53, 69, 80, 120, 202, 212, 224, 314, 380, 398, 479, 501, 525, 547, 552, 642, 650, 656, 694, 787, 807, 817, 875, 897, 945, 998, 1017, 1039, 1057, 1060, 1080, 1146, 1257, 1274, 1282, 1296, 1380, 1389, 1455, 1557, 1582, 1602, 1604, 1716, 1808, 1869, 1873, 1885, 1905, 1984, 1997, 2028]",110223,0.9999999781003516,True,4.26152,6.777525,0.005184922471966848,True
