NP-ID,molecular_name,molecular_formula,MW,XLogP,SMILES,InChIKey,Murcko_scaffold,p_antagonist,is_top_hit,UMAP1,UMAP2
CNP0444026,,C54H55N3O6,842.0330190734945,9.5319,Oc1ccc(C=Cc2c(CCc3ccc4c(c3)CCC3=CC5=CC6CCCC67CCC68CCCC6C=CC(O)C8C7(C6=NCN=C6)C5NC34)c(O)c(O)c3c(O)cccc23)cc1O,FBNGPFRBEVMXPN-UHFFFAOYSA-N,C1=CC2CCCC23CCC24CCCC2C=C2C=C5CCc6cc(CCc7ccc8ccccc8c7C=Cc7ccccc7)ccc6C5NC2C4(C2=NCN=C2)C3C1,9.269880474620352e-07,False,8.982491,5.3020773
CNP0185755,,C16H16O4,272.2964461200982,3.067900000000001,COc1ccc(CC=Cc2ccc(O)c(O)c2)c(O)c1,JIXOYGPEWODAPR-UHFFFAOYSA-N,C(=Cc1ccccc1)Cc1ccccc1,0.4622850630169346,False,5.731678,6.481106
CNP0264699,,C28H34O17,642.5604745088203,-2.228559999999999,Cc1cc(O)cc(O)c1C(=O)OCC1OC(OC2OC(COC(=O)c3c(C)cc(O)cc3O)C(O)C(O)C2O)C(O)C(O)C1O,UZVUYEBJQAEAGM-UHFFFAOYSA-N,O=C(OCC1CCCC(OC2CCCC(COC(=O)c3ccccc3)O2)O1)c1ccccc1,0.1921538264747218,False,0.89010715,10.92347
CNP0317634,,C57H102O2,819.420712862285,18.51419999999998,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(CC=C3C2CCC2(C)C3CCC2C(C)C=CC(CC)C(C)C)C1,XPWVTNKFTGGYME-UHFFFAOYSA-N,C1=C2C3CCCC3CCC2C2CCCCC2C1,0.04497317124571,False,8.530084,3.8496716
CNP0303722,,C49H65N3O5,776.0593422002431,8.851900000000006,CCCC1C23C=C4CCC2(/C(=C(\O)CC(CC2CCCCC2)N2CC5CC(C2)C2CCC6=C(C4CC(C)C6)N2C5)OC3=O)C12OC(=O)c1c(CCCN)cccc12,QIBXACASTKPJKM-NECFUIDXSA-N,O=C1OC2(CC34C=C5CCC32C(=CCC(CC2CCCCC2)N2CC3CC(C2)C2CCC6=C(C5CCC6)N2C3)OC4=O)c2ccccc21,1.4735755440111202e-05,False,5.9811993,0.6201574
CNP0222880,,C24H25N5O3,431.4879111864449,2.690670000000001,COc1ccc(CCNC(=O)c2cc3c(=O)n4ccccc4nc3n(C(C)C)c2=N)cc1,PTPVLWNGOFRZNC-UHFFFAOYSA-N,N=c1[nH]c2nc3ccccn3c(=O)c2cc1C(=O)NCCc1ccccc1,1.2333014479448818e-07,False,6.4422035,8.88092
CNP0033042,,C31H40O8,540.6456823740147,3.194300000000002,CC(=O)OC1CC(C)(O)C2C(=C(C)C3C2C2CC4OC5(C)CCC6C(C)C(=O)OC6C43C25)C2OC(=O)C(C)C12,AKZQBLRYXJCNGK-UHFFFAOYSA-N,O=C1CC2CCCC3C(=CC4C3C3CC5OC6CCC7CC(=O)OC7C54C63)C2O1,1.437795189244161e-06,False,5.8859167,0.45795226
CNP0255909,,C20H32O4,336.4664417684628,3.2142000000000017,CC1CC(O)C2C(C)(C)CCCC2(C)C1(O)CCC1=CC(=O)OC1,DCNLUKIGAMIKOK-UHFFFAOYSA-N,O=C1C=C(CCC2CCCC3CCCCC32)CO1,2.6149261218500487e-05,False,4.718388,5.2734
CNP0236263,,C30H48O4,472.70085279755534,9.011000000000005,CCCCCCCCC=CCCCCCCCCCCCC(=O)Oc1ccc(C=O)cc1OC,DTPCERRLULERKZ-UHFFFAOYSA-N,c1ccccc1,0.0006422645570436,False,7.118319,8.839297
CNP0087758,,C47H67N3O11,850.050181479735,3.009400000000002,CC1(CO)CCC2(C(=O)O)CCC34CCC5=CC(C6CC(=O)NC6Cc6c[nH]cn6)C6C(O)C(OC7OCC(O)C(O)C7O)C(C)(CO)C7CCC3(C)C5(CC=C4C2C1)C67C,ZBADKNITJXMVET-UHFFFAOYSA-N,O=C1CC(C2C=C3CCC45CCC6CCCCC6C4=CCC34C3C(CCC54)CC(OC4CCCCO4)CC23)C(Cc2c[nH]cn2)N1,2.5511758117063347e-10,False,4.128597,-5.588051
CNP0269003,,C22H30O3,342.47262712681777,4.783800000000005,COC1=CC(=O)C=C(CC2(C)CC(C)C3CCC=C(C)C3(C)C2)C1=O,WAAPADPEUWXEFQ-UHFFFAOYSA-N,O=C1C=CC(=O)C(CC2CCC3CCC=CC3C2)=C1,0.1770746067796272,False,4.9627657,7.658976
CNP0059654,,C11H21NO4,231.2891736123232,1.9625,CC(C)C(C(=O)O)N(C)C(=O)OC(C)(C)C,XPUAXAVJMJDPDH-UHFFFAOYSA-N,,0.4401198783119947,False,7.6948185,4.230741
CNP0434958,,C20H34O,290.4841084934062,5.192200000000005,C=C1CCCC2(C)CCC3(O)C(C)CCC(C(C)C)C3C12,VJMPLXPIDRMPMX-UHFFFAOYSA-N,C=C1CCCC2CCC3CCCCC3C12,0.1000882546185922,False,6.5527515,5.0875335
CNP0429612,,C22H34N2O2,358.51839162862365,4.260200000000003,C=C1CCC2(N=C=O)C(C)CCC3C(C)CC(CC(C)(C)NC=O)C1C32,HQOOOYBCJOKAIX-UHFFFAOYSA-N,C=C1CCC2CCCC3CCCC1C32,7.253258711271695e-05,False,10.949463,4.4855285
CNP0421364,,C43H60N6O7,772.9741425266329,1.510470000000007,CC(=O)OC1CC(O)CCC23C#CC4CC(C#CCC5C6CC(CN(CNC(=N)NC2)C6)CN5CC3O)CC2CC(CCN2)Oc2cc(c(CO)cc2O)CC41,ZPEMKCVIYOKLRE-UHFFFAOYSA-N,N=C1NCN2CC3CC(C2)C2CC#CC4CC5CC(CCN5)Oc5cccc(c5)CC5CCCCCC(C#CC5C4)(CCN2C3)CN1,0.0005424172874223,False,8.348801,2.4265919
CNP0393311,,C24H23NO4,389.4446217782187,5.148100000000004,COc1ccc2c(c1)c(C=C1Oc3cc(OCC=C(C)C)ccc3C1=O)cn2C,ZNEJXXBNJCFAPZ-UHFFFAOYSA-N,O=C1C(=Cc2c[nH]c3ccccc23)Oc2ccccc21,0.0006758165282895,False,5.3578486,7.0192037
CNP0320999,,C59H96O26,1221.3802583945712,-2.545999999999987,CC1OC(OC2C(OC(=O)C34CCC(C)(C)C(O)C3C3=CCC5C6(C)CCC(OC7OCC(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(C)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)OC(CO)C(O)C2O)C(O)C(O)C1O,JHTPSUKURGFZNY-UHFFFAOYSA-N,O=C(OC1OCCCC1OC1CCCCO1)C12CCCCC1C1=CCC3C4CCC(OC5OCCC(OC6CCCCO6)C5OC5CCCCO5)CC4CCC3C1CC2,3.565958973234108e-05,False,8.007028,3.397853
CNP0455887,,C29H23ClN2,434.96032233710105,7.970300000000006,Clc1ccccc1C=Nc1cc2c(cc1C=Cc1ccccc1)CC(c1ccccc1)N2,LXELOHAFCYYCOU-UHFFFAOYSA-N,C(=Cc1cc2c(cc1N=Cc1ccccc1)NC(c1ccccc1)C2)c1ccccc1,2.072382121832921e-05,False,3.3794777,8.715539
CNP0266549,,C13H11ClO,218.67925745608107,1.7286,CC=CC#CC#CC#CC=CC(Cl)CO,YYPASFKEHCFNLV-UHFFFAOYSA-N,,0.9394082046417676,False,8.560133,4.1626654
CNP0209917,,C21H20ClN3O4,413.8549358186333,2.892100000000002,CC(NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)NC(C(=O)O)c1ccccc1,VLCXFSOGXJRQPQ-UHFFFAOYSA-N,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCc1ccccc1,0.9861356758749982,False,8.860614,6.7938056
CNP0094916,,C32H32N3NaO6S,609.6700462792036,3.296100000000002,O=S(=O)([O][Na])C(CC=CC(O)c1ccc(O)cc1)CCc1cc2c3c(c1)Cc1cccc(c1)CN/C(=N/CO3)NC#CC2,CLGXNCRFYGNBGF-UHFFFAOYSA-M,C1#CNC2=NCOc3c(cc(CCCCC=CCc4ccccc4)cc3Cc3cccc(c3)CN2)C1,7.132192583729042e-07,False,13.083927,-1.6336855
CNP0149827,,C22H36N4O,372.54827462277774,3.3893400000000016,C=C(C)Cc1c(C)nn(CCC(=O)NCC2CCCN3CCCCC23)c1C,FFHSNSDIEYKXKP-UHFFFAOYSA-N,O=C(CCn1cccn1)NCC1CCCN2CCCCC12,0.769460474752686,False,4.6995573,10.204743
CNP0108011,,C32H38O18,710.6345860388449,-2.902499999999998,CC1OC(OC2C(c3c(O)c(C4OCC(O)C(O)C4O)c4oc(-c5ccc(O)cc5)cc(=O)c4c3O)OC(CO)C(O)C2O)C(O)C(O)C1O,XSTOQQBAWYGHKN-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cc(C3OCCCC3OC3CCCCO3)cc12,7.49475833711709e-07,False,4.8866835,10.754751
CNP0101682,,C63H86N4O8,1027.3813185753606,10.594099999999994,CCCCCCOC(O)CC1CC2(CNC)CC1CC#COc1c3cc(cc1O2)C12CCCC1C(CCCO)C1C=CC(CC)CC1C2/C=C\C(=O)C1(Cc2ccc(O)c(OC)c2)CCCC1CC#C/N=C(\NC)N3,GMCLJCWUTNTREH-LCUIJRPUSA-N,O=C1C=CC2C3CCC=CC3CC3CCCC32c2cc(c3c(c2)OC2CCC(CC#CO3)C2)NC=NC#CCC2CCCC12Cc1ccccc1,8.894892795653416e-09,False,18.820969,9.840184
CNP0237585,,C34H42O10,610.692581427169,5.2145000000000055,CC=C(C)C(=O)OC1C2(OC(C)=O)C=C3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(CC(=O)OC)C1(C)C,UMAZUSDJQFBJAR-UHFFFAOYSA-N,O=C1CC2C3=CC4CCCC(C4=O)C3CCC2C(c2ccoc2)O1,0.2847917975858166,False,6.0056205,7.8801327
CNP0382327,,C20H21NO6S,403.4506915315919,2.939360000000001,CSCC(NC(=O)Cc1c(C)c2cc3c(C)c(C)oc3cc2oc1=O)C(=O)O,PPQASTLXSDLRGA-UHFFFAOYSA-N,O=c1ccc2cc3ccoc3cc2o1,0.9854249945489216,False,8.6103115,7.399083
CNP0137030,,C15H17F6NO2,357.2919636490332,4.934900000000003,CCCCOc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1,LKOFLPHGAJBFMS-UHFFFAOYSA-N,c1ccccc1,0.959525088320028,False,6.4204025,4.1293707
CNP0129930,,C15H21BrCl2O,368.1366023369489,5.237700000000004,CC1(Cl)CCC23CC1OC2(C)C(Cl)C=C(Br)C3(C)C,ODQMAXOZRZQEKI-UHFFFAOYSA-N,C1=CCC23CCCC(C2)OC3C1,0.8969693918513593,False,4.5274262,2.266199
CNP0469499,,C45H84NO9P,814.1252478619867,12.346499999999985,CCCCCCCCCCCCCC=CCCC(=O)OCC(COP(=O)(O)OCC(N)C(C)=O)OC(=O)CCC=CCCCCCCCCCCCCCCC,UMRYHDWSNOYCRM-UHFFFAOYSA-N,,0.0007825279374252,False,8.652979,9.584539
CNP0443688,,C13H20N4O3,280.32340934561194,-1.844799999999996,O=C1NCC(=O)N2CCN(C(=O)C3CCNCC3)CC12,DWTZATIBNNBWEQ-UHFFFAOYSA-N,O=C1NCC(=O)N2CCN(C(=O)C3CCNCC3)CC12,0.0167081633265952,False,4.945415,10.610368
CNP0178906,,C19H30O4,322.43982436402325,4.047500000000003,C=C1C(OC(=O)C(C)C)CCC2(C)CCC(C(C)C(=O)O)CC12,QXCPZBACALUQKU-UHFFFAOYSA-N,C=C1CCCC2CCCCC12,0.0034581682024916,False,8.44865,3.916609
CNP0288899,,C19H24O10,412.3886094064849,-0.1578999999999997,CC(=O)OCC1=C2C(OC(C)=O)CC3(C)OC34CCC(C)(O)C(O4)C2(O)OC1=O,BRVNVNAIJJELEH-UHFFFAOYSA-N,O=C1C=C2CCC3OC34CCCC(O4)C2O1,0.9974386179227912,False,7.5946245,0.14300218
CNP0410753,,C22H21N3O3,375.4212699634937,4.015400000000002,CC(=O)N1CC2=C(C1=O)C(c1ccco1)c1cn(C(C)C)c3cccc(c13)N2,HBSSMIXUVJHEAU-UHFFFAOYSA-N,O=C1NCC2=C1C(c1ccco1)c1c[nH]c3cccc(c13)N2,0.0015045106891047,False,2.9101562,4.0099125
CNP0269836,,C23H24O12,492.4303628487757,0.0670999999999993,COc1cc(O)c2c(=O)c(O)c(-c3ccc(OC4OC(CO)C(O)C(O)C4O)c(OC)c3)oc2c1,AKZBYKZKKYYPIP-UHFFFAOYSA-N,O=c1cc(-c2ccc(OC3CCCCO3)cc2)oc2ccccc12,0.0154404027227686,False,10.539978,2.8721383
CNP0319793,,C17H20N2O4,316.35235144626137,1.3614,C=CCNC(=O)CN1C=Cc2cc(OC)c(OC)cc2CC1=O,GUBBFBQTYKJRDS-UHFFFAOYSA-N,O=C1Cc2ccccc2C=CN1,0.0060438374156299,False,6.3132644,8.815247
CNP0352880,,C27H32N6O6S,568.6467071363716,1.6573000000000009,CCC(C)C1NC(=O)c2coc(n2)C(C)NC(=O)C(CO)NC(=O)C(Cc2ccccc2)NC(=O)c2csc1n2,YHWCLQASEOOYBT-UHFFFAOYSA-N,O=C1CNC(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)CNC(=O)c2coc(n2)CN1,0.0117220908859533,False,8.09018,3.793197
CNP0165605,,C19H32O4,324.4557058716748,2.932700000000002,OCCCCCCCCCCC=CC#CC=COCC(O)CO,PWEKCZHKMCHXSQ-UHFFFAOYSA-N,,0.0393800129017399,False,8.48505,4.329659
CNP0136423,,C47H79N9O9,914.1868799127216,3.5827700000000107,CCC(C)C1NC(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCCCCCCCCCCCCCCCCCNC(=N)N)C(C)OC(=O)C(CC(=O)O)NC(=O)C(CCN)NC1=O,BASKMSALPGCWIZ-UHFFFAOYSA-N,O=C1CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CCOC(=O)CN1,0.006051104282787,False,4.908823,4.1305957
CNP0456428,,C8H14N4O5,246.22089519385605,-2.6112999999999973,CC(N)C(O)=NC(COC(=O)C[NH+]=[N-])C(=O)O,MEVGWBANQUFHJV-UHFFFAOYSA-N,,0.9345915307244506,False,8.04701,4.3534985
CNP0087184,,C34H44O16,708.7048925002366,0.085900000000001,COc1cc(C2OCC3C(c4ccc(OC5OC(COC(C)=O)C(O)C(O)C5OC5OC(C)C(O)C(O)C5O)c(OC)c4)OCC23)ccc1O,FUBVFOMIYZMXCB-UHFFFAOYSA-N,c1ccc(C2OCC3C(c4ccc(OC5OCCCC5OC5CCCCO5)cc4)OCC23)cc1,8.004607915953932e-07,False,6.079124,8.752153
CNP0325487,,C38H58O8,642.8637672203947,7.366100000000009,CC(=O)OCC12CCC3(C)C(=CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C1CC(C)(C)C(OC(C)=O)C2OC(C)=O,KEAIEOVGYAXTRA-UHFFFAOYSA-N,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.6338146115766309,False,7.907438,3.647747
CNP0446071,,C15H23N3O6,341.36021497633755,-1.3284999999999951,CC(C)CC1NC(=O)C2CN(C(=O)COCC(=O)O)CCN2C1=O,GGHNKCRIDMSHKW-UHFFFAOYSA-N,O=C1NCC(=O)N2CCNCC12,0.0204878882911883,False,5.337205,6.7552977
CNP0328466,,C9H8O2S,180.2250439498751,2.0277000000000003,CC#Cc1cc(O)c(C(C)=O)s1,RVRBIQRMKLACPG-UHFFFAOYSA-N,c1ccsc1,0.0003800914326013,False,4.687908,11.060715
CNP0090247,,C21H30O2,314.46248630246043,4.365100000000004,C=C1CC2C=CC(C3CCCC4(C)CC1C34COC)C1(C)OC21,NYSWEDLWYPSASD-UHFFFAOYSA-N,C=C1CC2C=CC(C3CCCC4CC1C43)C1OC21,0.1457061978670488,False,5.5844564,2.1949148
CNP0230164,,C7H8O5,172.13570194596932,-1.3080000000000005,O=C(O)C1=CC(=O)C(O)C(O)C1,SLWWJZMPHJJOPH-UHFFFAOYSA-N,O=C1C=CCCC1,0.8056246162428313,False,8.125005,3.0074968
CNP0305974,,C28H24N2O2,420.5033994710936,6.802920000000006,COc1cc(Cn2c3ccccc3c3cc(C)cc(OC)c32)cc2c1[nH]c1ccccc12,BWIDIGNNLPIYNM-UHFFFAOYSA-N,c1ccc2c(c1)[nH]c1ccc(Cn3c4ccccc4c4ccccc43)cc12,1.6656422950118076e-09,False,6.1295767,8.177792
CNP0469566,,[C37H63N6O3]+,639.9359296971048,5.877000000000005,CCCCCCCCCC1CC2CCC3=C(C(=O)OCCCCCCCC4CC5CCC6CC(C)N(O)C(=N4)N56)C(C)=NC(N1)[NH+]32,UNRGWBZIXYCXRK-UHFFFAOYSA-O,O=C(OCCCCCCCC1CC2CCC3CCNC(=N1)N32)C1=C2CCC3CCNC(N=C1)[NH+]23,0.0470934402723201,False,8.756693,9.276695
CNP0181836,,C20H21NO7,387.3840114661233,2.1931200000000004,COc1c2c(cc3c1C(CC(=O)c1c(O)oc(C)cc1=O)N(C)CC3)OCO2,FWJDQPWXJGZLCO-UHFFFAOYSA-N,O=C(CC1NCCc2cc3c(cc21)OCO3)c1coccc1=O,0.0780776657167781,False,1.176566,5.985246
CNP0410499,,C36H64O18,784.8839892254673,-0.2124999999999931,CCCC(O)CC(=O)OC1C(OC2C(COC(C)=O)OC(OCCC(O)CCCCCCCCCCCC(O)C(=O)O)C(O)C2O)OC(CO)C(O)C1O,GCMOHWKAAGYPHO-UHFFFAOYSA-N,C1CCC(OC2CCCOC2)OC1,0.0223496337760393,False,8.564765,9.372682
CNP0191295,,C27H34O9,502.5544991914773,2.1705999999999994,CC1=CC2OC3CC4OC(=O)/C=C\C=C/C(=O)OCCC(C)C(O)C(=O)OCC2(CC1)C4(C)C31CO1,NLUGUZJQJYVUHS-PEPZGXQESA-N,O=C1C=CC=CC(=O)OC2CC3OC4C=CCCC4(COC(=O)CCCCO1)C2C31CO1,0.8263388321808828,False,3.4882352,7.444525
CNP0462798,,C22H16ClN3O,373.8356939174099,5.648900000000006,Oc1ccc(Cl)cc1N=Cc1cn(-c2ccccc2)nc1-c1ccccc1,PXGZMVADVLUWOY-UHFFFAOYSA-N,C(=Nc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,0.0214095002261146,False,6.524414,11.161086
CNP0073667,,C15H14O6,290.2686385707974,2.2880200000000004,COc1c(O)cc2c(c1O)C(=O)c1c(coc1C)C2OC,NXNYUMHIAQCFFJ-UHFFFAOYSA-N,O=C1c2ccccc2Cc2cocc21,0.6089757163818154,False,1.3530089,6.112304
CNP0171670,,C19H24O9,396.3892044789155,0.6308999999999996,CC(=O)OCC1=C2/C(=C\C3(C)CCC(O)(O3)C(C)(O)CC2OC(C)=O)OC1=O,GSADBENAXUTZTK-NTUHNPAUSA-N,O=C1C=C2CCCC3CCC(C=C2O1)O3,0.8655178328293373,False,7.315773,0.610916
CNP0111943,,[C39H47N6O13]2+,807.8243987051621,-6.176870000000007,CNC(=[NH2+])NC(CCO)[C]1[C](C)[CH][C]2[C]([C]1O)C(=O)[C]1[C](OC3OC(CO)C(O)(CC(CN4C(=O)C=CC4=O)[C]4[CH][CH][NH2+][C](N)[CH]4)C(O)C3O)[CH][C](OC)[CH][C]1C2=O,UUNZNPBKTKBPRF-UHFFFAOYSA-O,O=C1[C]2[CH][CH][CH][CH][C]2C(=O)[C]2[C](OC3CCC(CC(CN4C(=O)C=CC4=O)[C]4[CH][CH][NH2+][CH][CH]4)CO3)[CH][CH][CH][C]21,0.9999522113512536,False,20.299093,9.708605
CNP0170580,,C18H38O,270.4943997151334,6.096100000000007,CCCC(C)CCCCCCCCCCCCCO,ZAMWSXXLXFYMIJ-UHFFFAOYSA-N,,0.5875172394402375,False,8.332415,9.133793
CNP0179194,,C22H31NO5,389.4860809428184,2.724,CCCCC12C3CC4C(C(C)C=C5OC(=O)C(C)=C5OC)C(O)(O3)C1CCN42,LLRUDQNWYFSTOW-UHFFFAOYSA-N,O=C1C=CC(=CCC2C3OC4CC2N2CCC3C42)O1,0.9967455112878556,False,6.2947793,8.293578
CNP0250839,,C3H2Br3ClO,329.21101561631895,2.6312000000000006,O=C(C(Cl)Br)C(Br)Br,XKPSFUWXVLJUDU-UHFFFAOYSA-N,,0.2270210507902704,False,3.6008995,8.276657
CNP0276744,,C25H29NO6,439.5018120531002,4.266100000000003,COc1ccc(C=C2Oc3c(ccc(O)c3CN3CCC(C)CC3)C2=O)c(OC)c1OC,MTFUWGHLTIXFFK-UHFFFAOYSA-N,O=C1C(=Cc2ccccc2)Oc2c(CN3CCCCC3)cccc21,1.827142513458598e-05,False,5.7546163,8.134565
CNP0181980,,C27H34O8,486.5550942639079,5.2724000000000055,CCC(C)C(=O)OC1c2cc3c(c(O)c2-c2c(cc(OC)c(OC)c2OC)CC(C)C1C)OCO3,ORAVERBYOHZBBN-UHFFFAOYSA-N,c1ccc2c(c1)CCCCc1cc3c(cc1-2)OCO3,0.0004245032389606,False,0.96954066,6.26076
CNP0332994,,C19H28O12,448.4191822769269,-2.568699999999998,COc1cc(OC2OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C2O)ccc1O,BFAJLSKYUOPYBU-UHFFFAOYSA-N,c1ccc(OC2CCCC(COC3CCCCO3)O2)cc1,7.329495466126633e-06,False,5.763696,6.9521585
CNP0404453,,C28H35N3O6,509.5950706804909,3.3573000000000013,C=CCNC(=O)CCCNc1ccc2c(cc1=O)C(NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2,MXESBDBYIGRZQL-UHFFFAOYSA-N,O=c1cccc2c(c1)CCCc1ccccc1-2,0.002589253608645,False,6.6348543,9.169623
CNP0283989,,C15H20O4,264.3174732386134,3.003300000000001,COc1cc(C=CCOC(=O)CC(C)C)ccc1O,NKGVHLXBCZYJLO-UHFFFAOYSA-N,c1ccccc1,0.0434664554643282,False,6.14896,6.7325225
CNP0369827,,C23H20O4,360.4033604129173,5.402020000000004,COc1ccc(-c2coc3c(C)c4oc(=O)c5c(c4cc23)CCCC5)cc1,VXHOWJMSVNAOSA-UHFFFAOYSA-N,O=c1oc2cc3occ(-c4ccccc4)c3cc2c2c1CCCC2,0.0001319897412553,False,1.2993413,6.0433774
CNP0128069,,C33H38O11,610.6494874426472,3.000300000000002,CC(=O)OC1C(O)C(OC(=O)c2ccccc2)C2(C)C(OC(=O)c3ccccc3)CC3C(OC(C)=O)C2(OC3(C)C)C1(C)O,LFOKLEOFFIIPPT-UHFFFAOYSA-N,O=C(OC1CCCC23CC(CO2)CC(OC(=O)c2ccccc2)C13)c1ccccc1,0.1597704262499041,False,8.338373,3.7516387
CNP0469855,,C21H38N6O10,534.5614709958379,-1.578399999999992,CC(=O)N(O)CCCC(N)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,URZSBXLQDOXBNC-UHFFFAOYSA-N,,0.0149896477087929,False,7.139278,4.8096395
CNP0458829,,C28H23NO6,469.48637522050944,5.288100000000004,COc1c(O)c(C(Cc2ccccc2)c2cc[nH]c2)c2oc(-c3ccc(O)cc3)cc(=O)c2c1O,NOSCCHFPCZQOEH-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2c(C(Cc3ccccc3)c3cc[nH]c3)cccc12,0.0017694045958802,False,2.2130406,7.599361
CNP0333473,,C13H16N2O2,232.27883498866743,1.7251999999999992,CN(C)C(Cc1c[nH]c2ccccc12)C(=O)O,SOSHNYKNINOSTB-UHFFFAOYSA-N,c1ccc2[nH]ccc2c1,0.9166000302127604,False,8.08359,4.137091
CNP0122301,,C36H38N2O6,594.6980769092363,6.556400000000008,COc1cc2c3c(c1OC)Oc1cc4c(cc1O)CCN(C)C4Cc1ccc(O)c(c1)Oc1ccc(cc1)CC2N(C)CC3,XJHPMYBTFSRADU-UHFFFAOYSA-N,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3c(cccc31)Oc1ccc3c(c1)C(C2)NCC3,3.929812204670456e-11,False,1.4053421,6.139123
CNP0429678,,C16H26O4,282.3758536583561,1.6485999999999998,COC1CC(O)C2(C)C3(C)CCC(C)=CC3OC12CO,HUOIYUNHZSQGOK-UHFFFAOYSA-N,C1=CC2OC3CCCC3C2CC1,0.8068489643535719,False,1.8831902,5.023677
CNP0038529,,C47H90O5,735.2162796312037,14.853499999999968,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCCCCCC,WVFUXNSPMVQDML-UHFFFAOYSA-N,,0.81439548613146,False,8.739197,9.170102
CNP0215537,,C6H8O3,128.12615619404255,-0.1479999999999999,CC1=C(CO)C(=O)OC1,HVNDECDCMWQSGR-UHFFFAOYSA-N,O=C1C=CCO1,0.0003539932997602,False,5.133367,2.5204208
CNP0349839,,C12H22O,182.3029322731928,3.403800000000002,CCOC1(C)C=CC(C(C)C)CC1,VVTMUJNOAJKUIU-UHFFFAOYSA-N,C1=CCCCC1,0.0174958450968045,False,2.800705,5.5119224
CNP0042847,,C21H37N3O4,395.53699105548776,1.9162,CC(=O)N1CCCN(CCC2CN(C(=O)C(C)(C)C)CCC2CC(=O)O)CC1,YGWNNVLPZFQLRP-UHFFFAOYSA-N,C1CNCC(CCN2CCCNCC2)C1,0.000111309036036,False,4.3175926,5.986778
CNP0085103,,C33H48O10,604.7294900533358,1.9438999999999995,CC1=C(COC2OC(CO)C(O)C(O)C2O)CC(C(C)C2CCC3C4CCC5=C(C(=O)CC(O)C5)C4CCC23C)OC1=O,CLUVBNATYXEVRS-UHFFFAOYSA-N,O=C1C=C(COC2CCCCO2)CC(CC2CCC3C2CCC2C4=C(CCCC4=O)CCC23)O1,0.0012586736023002,False,6.642016,3.4119961
CNP0407057,,C18H16O7,344.31613269638234,2.16902,COc1cc(C2CC(=O)Oc3cc(C)oc(=O)c32)cc2c1OCCO2,WNFMRUMTJUIWLL-UHFFFAOYSA-N,O=C1CC(c2ccc3c(c2)OCCO3)c2c(ccoc2=O)O1,0.0003322312420349,False,5.7137356,8.609368
CNP0345931,,C19H28O3,304.4245379288023,3.138100000000001,CC12CCC3C(CC(=O)C4CC(=O)CCC43C)C1CCC2O,SOQWQZZNPGBTQR-UHFFFAOYSA-N,O=C1CCC2C(C1)C(=O)CC1C3CCCC3CCC21,0.0007368179456198,False,6.1677537,3.3828785
CNP0403464,,C19H26N4O6,406.4336840320028,-1.0123999999999944,COCC(=O)N1CCN(C(C)=O)CC1C(=O)NC(Cc1cccnc1)C(=O)OC,FOVBNHIBIBYHAM-UHFFFAOYSA-N,O=C(NCCc1cccnc1)C1CNCCN1,0.6923832509491905,False,1.035732,9.868997
CNP0358888,,C23H26O4,366.4510049358721,4.206300000000003,CC(C)=CCc1c(O)c(C(=O)c2ccccc2)cc2c1OC(C(C)(C)O)C2,NOIJRZIUXHBWOG-UHFFFAOYSA-N,O=C(c1ccccc1)c1ccc2c(c1)CCO2,0.0264113484509425,False,4.748454,6.4192824
CNP0302368,,C14H16O2S,248.3422494644214,2.672600000000001,CC#Cc1ccc(C=CC2OCCCC2O)s1,ZFNYLDYKZYWJJE-UHFFFAOYSA-N,C(=CC1CCCCO1)c1cccs1,0.0028378532994589,False,5.268445,3.4722152
CNP0161255,,C10H12O,148.20205294135891,3.1773200000000017,C=CC(C)=Cc1cc(C)co1,KEVUCOVVHJNLQA-UHFFFAOYSA-N,c1ccoc1,0.7258181310643791,False,5.5817323,6.050277
